"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"26339","1190","9776","730","298","139","8370","702","11","15","59","47","509","283","39","56","490","216","9","10","481","214","16563","1128","6278","930","263","162","36","40","0","23","0","23","9765","1113","221","174","137","136","84","91","8600000US90303","ZCTA5 90303"
"28101","1441","2911","508","781","245","1517","423","111","165","408","220","14","24","56","92","24","26","0","23","24","26","25190","1452","8336","1314","308","279","205","204","0","23","0","23","16123","1653","218","135","149","120","69","58","8600000US90304","ZCTA5 90304"
"14814","1112","13264","785","424","215","12112","823","42","42","145","73","11","35","43","61","487","256","58","68","429","246","1550","754","913","700","94","109","49","63","0","19","0","19","483","301","11","18","0","19","11","18","8600000US90305","ZCTA5 90305"
"6821","562","5625","467","4368","442","268","145","5","8","705","231","0","17","24","27","255","123","0","17","255","123","1196","374","832","292","0","17","0","17","0","17","0","17","164","107","200","187","31","36","169","186","8600000US90401","ZCTA5 90401"
"11749","645","10987","570","9524","659","104","63","0","19","846","288","0","19","48","74","465","211","14","72","451","194","762","264","617","259","0","19","0","19","0","19","0","19","64","61","81","72","40","46","41","46","8600000US90402","ZCTA5 90402"
"24864","860","23151","905","19890","910","523","238","0","23","2091","433","76","80","0","23","571","201","32","39","539","192","1713","361","1407","332","21","35","0","23","15","23","16","25","177","101","77","63","27","34","50","54","8600000US90403","ZCTA5 90403"
"20807","940","15253","820","10570","685","1353","389","0","23","2664","580","5","14","27","26","634","198","16","25","618","199","5554","719","3473","695","66","64","156","202","14","23","0","23","1645","567","200","119","67","74","133","90","8600000US90404","ZCTA5 90404"
"28560","934","24544","857","19123","773","1188","413","19","31","2789","477","15","24","32","31","1378","400","24","27","1354","396","4016","483","3316","461","11","18","15","23","23","34","0","23","412","187","239","155","109","107","130","112","8600000US90405","ZCTA5 90405"
"42373","1299","24209","1124","10250","859","2656","573","55","63","9969","750","43","59","16","28","1220","342","114","109","1106","332","18164","1168","7508","1020","43","90","34","32","198","201","36","59","9209","1327","1136","359","673","306","463","183","8600000US90501","ZCTA5 90501"
"16947","887","11004","806","3049","465","1346","394","35","35","5320","681","693","590","25","35","536","247","11","19","525","247","5943","733","3317","728","26","37","33","43","44","36","0","19","2166","685","357","178","112","87","245","156","8600000US90502","ZCTA5 90502"
"46780","1201","40654","1374","18373","767","1404","473","112","70","18536","1172","107","147","158","96","1964","559","165","136","1799","545","6126","981","3845","715","79","68","25","30","125","121","0","26","1375","517","677","290","275","187","402","218","8600000US90503","ZCTA5 90503"
"31633","718","25452","709","9267","755","1315","418","63","59","13026","857","44","51","155","102","1582","496","148","139","1434","464","6181","604","3276","549","85","102","106","124","179","117","0","26","1505","427","1030","318","454","199","576","241","8600000US90504","ZCTA5 90504"
"36306","1045","32217","1225","18223","861","557","335","78","54","11537","1093","50","45","70","56","1702","390","41","40","1661","389","4089","730","2702","656","13","21","52","70","44","54","18","20","721","341","539","230","445","229","94","58","8600000US90505","ZCTA5 90505"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90506","ZCTA5 90506"
"33145","1204","9573","778","6859","700","423","243","28","25","1686","304","16","25","243","233","318","168","5","11","313","169","23572","1147","11301","1107","78","68","0","26","121","104","0","26","11510","1204","562","257","291","198","271","156","8600000US90601","ZCTA5 90601"
"25768","1139","6669","568","5031","547","317","168","66","76","806","216","124","123","10","17","315","204","103","128","212","153","19099","1099","7531","989","72","52","187","139","12","21","0","23","11203","1036","94","57","40","34","54","42","8600000US90602","ZCTA5 90602"
"20083","862","9036","719","7521","681","151","84","25","37","999","341","16","27","0","23","324","164","12","20","312","160","11047","930","6471","1032","102","117","41","64","96","108","0","23","3473","894","864","367","705","322","159","146","8600000US90603","ZCTA5 90603"
"40661","1461","14324","833","11247","738","203","97","147","110","1938","461","16","27","199","208","574","256","16","24","558","248","26337","1547","17255","1668","0","26","325","178","36","47","30","52","7456","1097","1235","518","714","254","521","454","8600000US90604","ZCTA5 90604"
"42017","1316","9957","800","6775","654","277","218","127","111","2264","619","26","41","22","30","466","205","50","47","416","189","32060","1431","17581","1438","132","116","288","200","20","21","10","17","13169","1471","860","325","558","243","302","172","8600000US90605","ZCTA5 90605"
"32791","1553","4298","556","3170","451","169","93","144","102","562","189","14","22","102","142","137","92","6","12","131","91","28493","1550","13334","1212","60","61","200","145","64","75","0","26","14089","1565","746","298","537","263","209","145","8600000US90606","ZCTA5 90606"
"45266","1319","30412","1293","15911","1125","983","452","38","38","11504","786","618","478","12","19","1346","426","158","161","1188","367","14854","1263","12060","1242","23","24","103","78","123","90","13","22","1614","506","918","331","622","302","296","143","8600000US90620","ZCTA5 90620"
"35507","1242","19234","1192","5275","726","2372","668","136","156","11088","905","73","76","49","56","241","131","0","26","241","131","16273","1361","13425","1430","105","86","30","46","33","35","32","52","2537","860","111","83","111","83","0","26","8600000US90621","ZCTA5 90621"
"15689","114","13140","567","4861","495","520","290","36","39","7067","651","142","150","0","19","514","218","21","25","493","216","2549","573","2014","515","30","46","23","37","87","106","0","19","283","143","112","76","80","66","32","34","8600000US90623","ZCTA5 90623"
"48590","194","39609","822","21172","828","1406","411","103","125","15234","866","92","97","83","84","1519","358","47","26","1472","357","8981","774","6999","770","20","22","81","72","152","96","0","26","1292","546","437","147","142","74","295","132","8600000US90630","ZCTA5 90630"
"68065","423","29890","1107","21834","985","975","365","154","96","5691","698","62","58","143","117","1031","264","37","35","994","262","38175","1205","20516","1702","42","34","221","144","86","74","24","30","15324","1523","1962","499","1467","435","495","199","8600000US90631","ZCTA5 90631"
"49222","404","28898","1004","17844","829","985","288","211","124","8433","637","99","71","66","53","1260","339","354","243","906","259","20324","1047","10913","1096","49","43","212","157","66","56","10","14","7919","1194","1155","313","861","299","294","128","8600000US90638","ZCTA5 90638"
"63016","154","14557","880","5934","653","646","255","101","81","7341","544","17","23","103","98","415","227","7","11","408","228","48459","907","35212","1389","224","190","430","197","57","61","0","29","11627","1373","909","255","674","220","235","130","8600000US90640","ZCTA5 90640"
"105940","76","30475","1342","12368","822","4010","574","305","157","12470","911","253","243","263","199","806","199","61","53","745","188","75465","1329","41098","2491","357","268","576","281","270","179","10","16","31066","2215","2088","467","1204","349","884","339","8600000US90650","ZCTA5 90650"
"63310","50","5912","674","3202","363","391","207","124","110","1899","553","40","37","27","27","229","103","11","16","218","103","57398","675","30591","2067","133","86","415","219","85","110","14","22","24975","2111","1185","372","891","304","294","172","8600000US90660","ZCTA5 90660"
"15489","296","3516","456","1704","392","806","529","135","200","669","362","0","19","0","19","202","157","0","19","202","157","11973","558","6623","941","20","26","204","204","0","19","0","19","4422","968","704","232","600","233","104","75","8600000US90670","ZCTA5 90670"
"30261","828","16602","848","6923","758","903","416","59","48","7699","793","42","76","187","287","789","319","20","29","769","318","13659","1053","7221","968","0","26","48","51","47","55","0","26","5958","920","385","192","187","140","198","132","8600000US90680","ZCTA5 90680"
"16657","90","10752","631","3454","503","684","350","79","112","6188","646","0","19","11","17","336","152","117","129","219","95","5905","640","3013","821","10","14","30","50","18","29","0","19","2605","729","229","135","119","86","110","91","8600000US90701","ZCTA5 90701"
"49526","206","43446","612","7826","578","3547","638","127","88","29898","881","175","168","333","230","1540","423","272","169","1268","371","6080","617","3777","543","88","93","32","30","121","96","0","26","1705","545","357","133","190","104","167","100","8600000US90703","ZCTA5 90703"
"3960","87","1471","260","1352","246","20","29","10","15","18","29","0","12","0","12","71","63","0","12","71","63","2489","247","2091","300","13","20","0","12","0","12","0","12","226","150","159","120","0","12","159","120","8600000US90704","ZCTA5 90704"
"76989","50","36197","1271","15386","1067","10693","1066","156","80","8356","733","277","208","313","333","1016","308","54","70","962","317","40792","1272","14986","1435","332","186","378","226","87","83","19","33","23304","1946","1686","440","1071","310","615","311","8600000US90706","ZCTA5 90706"
"26830","1063","13658","711","5379","490","2806","441","9","14","3988","428","94","68","13","15","1369","360","72","54","1297","358","13172","1079","9427","1001","109","113","61","59","25","23","0","23","2591","584","959","387","160","101","799","347","8600000US90710","ZCTA5 90710"
"31710","732","21839","795","12027","668","2749","448","148","73","4452","570","626","395","274","252","1563","419","80","61","1483","405","9871","803","5520","711","33","49","163","104","180","166","0","26","3076","716","899","262","613","215","286","166","8600000US90712","ZCTA5 90712"
"27653","674","20311","784","15831","794","840","234","34","31","2535","331","212","193","50","50","809","227","17","23","792","226","7342","732","3362","587","60","63","78","92","104","77","31","45","3132","612","575","287","262","181","313","163","8600000US90713","ZCTA5 90713"
"20953","785","12859","798","3855","445","1735","411","37","45","6396","762","34","41","91","126","711","356","21","25","690","353","8094","943","3391","770","38","50","19","22","59","55","0","23","4073","689","514","231","367","199","147","96","8600000US90715","ZCTA5 90715"
"14280","71","3501","575","1143","317","475","190","9","14","1654","432","37","54","40","45","143","114","4","7","139","114","10779","564","9023","793","0","19","117","121","0","19","20","32","1435","484","184","142","170","141","14","22","8600000US90716","ZCTA5 90716"
"21459","347","13471","824","8177","839","521","261","59","46","3202","632","302","202","0","23","1210","396","11","18","1199","396","7988","784","5144","737","23","39","0","23","100","166","131","110","1429","442","1161","433","154","100","1007","438","8600000US90717","ZCTA5 90717"
