"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"34745","1182","21592","1174","15793","912","1426","335","211","121","3420","580","14","13","26","32","702","194","12","19","690","192","13153","1078","7446","1174","26","35","131","80","90","97","0","26","4904","972","556","236","359","172","197","124","8600000US95340","ZCTA5 95340"
"33744","1053","12189","1056","5993","694","1670","381","184","133","3879","664","20","32","65","96","378","160","40","34","338","157","21555","1139","10356","1086","97","77","125","99","38","29","0","26","9873","1074","1066","324","885","328","181","91","8600000US95341","ZCTA5 95341"
"448","133","384","145","344","137","0","12","0","12","4","9","36","57","0","12","0","12","0","12","0","12","64","71","50","66","0","12","0","12","0","12","0","12","14","26","0","12","0","12","0","12","8600000US95345","ZCTA5 95345"
"1541","490","1253","438","1036","397","0","12","68","103","83","98","0","12","0","12","66","58","0","12","66","58","288","199","228","156","0","12","0","12","0","12","0","12","60","51","0","12","0","12","0","12","8600000US95346","ZCTA5 95346"
"31387","1362","18328","1367","10809","1080","2043","509","42","36","4378","753","153","185","0","26","903","379","28","49","875","358","13059","1086","7481","1115","29","31","267","180","11","21","29","38","4259","867","983","474","598","425","385","204","8600000US95348","ZCTA5 95348"
"50676","1312","34111","1149","28552","1121","1313","355","329","152","2134","420","181","131","124","183","1478","371","54","67","1424","356","16565","1218","10505","1057","113","98","126","96","22","21","49","79","4778","932","972","351","377","250","595","223","8600000US95350","ZCTA5 95350"
"48437","1560","15526","1240","9796","1021","1071","324","258","155","2848","541","217","193","0","26","1336","346","68","51","1268","341","32911","1507","21826","1513","45","45","239","152","98","78","27","32","9534","1281","1142","397","492","270","650","341","8600000US95351","ZCTA5 95351"
"24356","1073","14271","844","10909","777","1324","443","121","67","1128","419","144","105","121","124","524","211","0","23","524","211","10085","1010","6911","897","150","108","183","163","12","19","84","109","2403","587","342","191","173","172","169","98","8600000US95354","ZCTA5 95354"
"59955","1505","42968","1782","33566","1556","2485","633","342","167","4871","650","134","159","85","127","1485","383","170","156","1315","362","16987","1556","11813","1309","377","208","192","125","338","222","0","29","3334","950","933","305","500","277","433","206","8600000US95355","ZCTA5 95355"
"32794","1102","24627","1206","17471","1265","912","287","23","28","3734","525","986","432","142","157","1359","343","40","47","1319","346","8167","890","4706","821","55","83","269","235","25","30","12","20","2040","600","1060","352","446","254","614","262","8600000US95356","ZCTA5 95356"
"11353","941","6675","553","5106","552","181","140","124","117","697","211","112","130","0","19","455","217","30","36","425","208","4678","855","2653","624","0","19","88","99","0","19","11","18","1646","792","280","177","209","152","71","89","8600000US95357","ZCTA5 95357"
"31709","1697","13744","1000","11022","844","642","224","143","154","1319","345","45","56","34","40","539","204","99","109","440","178","17965","1467","10673","1408","154","166","198","192","44","49","27","35","6397","1215","472","191","218","129","254","136","8600000US95358","ZCTA5 95358"
"11756","543","3704","466","3151","524","167","155","3","7","177","88","0","19","0","19","206","189","0","19","206","189","8052","688","6860","863","11","17","24","33","0","19","13","20","1101","419","43","43","29","35","14","23","8600000US95360","ZCTA5 95360"
"32544","908","24752","902","22701","812","273","211","73","47","670","265","289","279","0","26","746","282","15","25","731","281","7792","921","6311","917","90","144","32","35","0","26","4","7","911","402","444","275","181","114","263","222","8600000US95361","ZCTA5 95361"
"26087","764","10798","922","7071","714","1480","661","225","224","861","405","342","291","81","77","738","307","36","43","702","300","15289","1195","11915","1308","275","257","136","142","1","2","12","18","2370","575","580","219","372","193","208","131","8600000US95363","ZCTA5 95363"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95364","ZCTA5 95364"
"4796","521","301","158","227","169","74","58","0","17","0","17","0","17","0","17","0","17","0","17","0","17","4495","527","2589","497","27","41","0","17","25","39","0","17","1734","386","120","88","106","85","14","23","8600000US95365","ZCTA5 95365"
"16734","343","12980","533","11931","543","129","98","40","31","381","143","0","19","30","48","469","193","28","32","441","192","3754","441","2887","476","58","107","34","37","33","30","0","19","547","279","195","119","78","58","117","86","8600000US95366","ZCTA5 95366"
"24045","316","11326","645","9400","710","392","209","96","69","773","188","149","143","31","49","485","224","0","23","485","224","12719","665","9565","915","10","16","32","35","36","25","0","23","2455","774","621","320","341","259","280","170","8600000US95367","ZCTA5 95367"
"14474","915","7650","737","6053","719","230","171","66","55","926","380","0","19","18","31","357","282","145","238","212","173","6824","1015","5000","967","0","19","0","19","161","217","50","83","1056","496","557","283","356","200","201","198","8600000US95368","ZCTA5 95368"
"977","221","637","161","590","161","3","5","12","18","3","5","2","3","0","12","27","19","0","12","27","19","340","129","96","58","22","35","0","12","0","12","0","12","185","110","37","38","37","38","0","12","8600000US95369","ZCTA5 95369"
"26904","1101","24448","1041","22433","940","319","137","284","116","434","108","14","25","383","508","581","198","2","4","579","198","2456","418","1864","421","1","2","13","19","14","23","21","32","276","136","267","128","135","95","132","78","8600000US95370","ZCTA5 95370"
"1969","539","1851","533","1776","539","0","12","9","15","0","12","0","12","0","12","66","94","0","12","66","94","118","122","75","114","0","12","25","39","18","31","0","12","0","12","0","12","0","12","0","12","8600000US95372","ZCTA5 95372"
"1847","373","954","318","907","302","0","12","17","27","0","12","0","12","0","12","30","41","0","12","30","41","893","387","499","315","0","12","0","12","0","12","0","12","394","311","0","12","0","12","0","12","8600000US95374","ZCTA5 95374"
"228","256","227","256","227","256","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1","2","1","2","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95375","ZCTA5 95375"
"49398","1375","27065","1341","17752","1119","2870","752","95","58","4265","579","202","186","87","110","1794","420","101","78","1693","405","22333","1346","13895","1413","29","30","55","49","70","76","0","26","6363","1194","1921","488","826","351","1095","397","8600000US95376","ZCTA5 95376"
"32453","1504","22224","1543","9850","1191","2504","708","210","197","6915","850","395","252","34","40","2316","923","37","62","2279","920","10229","1370","7071","1454","0","26","0","26","117","103","19","30","1616","655","1406","657","440","331","966","590","8600000US95377","ZCTA5 95377"
"3837","550","3275","525","2988","500","3","5","119","77","50","62","0","12","0","12","115","110","0","12","115","110","562","224","360","208","0","12","20","28","0","12","0","12","177","192","5","7","3","5","2","6","8600000US95379","ZCTA5 95379"
"41069","1047","21571","1029","18457","929","796","316","84","64","1013","340","193","155","61","78","967","280","27","22","940","276","19498","1036","16102","976","29","35","74","83","47","39","0","26","2786","647","460","204","394","198","66","38","8600000US95380","ZCTA5 95380"
"37163","935","28372","1204","22582","1140","760","385","153","111","3050","568","307","391","319","454","1201","443","172","212","1029","389","8791","1033","6890","1119","0","26","5","9","21","28","0","26","1345","523","530","227","320","169","210","182","8600000US95382","ZCTA5 95382"
"3728","641","3575","627","3494","616","0","12","18","30","21","32","0","12","0","12","42","50","0","12","42","50","153","100","122","94","0","12","0","12","0","12","0","12","0","12","31","36","12","21","19","29","8600000US95383","ZCTA5 95383"
"515","247","266","119","236","113","0","12","6","10","0","12","9","21","0","12","15","21","0","12","15","21","249","249","226","246","0","12","0","12","0","12","0","12","0","12","23","32","23","32","0","12","8600000US95385","ZCTA5 95385"
"10066","309","5552","525","4988","484","57","71","93","98","173","120","17","28","0","17","224","118","0","17","224","118","4514","529","2652","577","63","100","12","21","0","17","0","17","1533","600","254","185","129","132","125","120","8600000US95386","ZCTA5 95386"
"768","364","148","131","148","131","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","620","338","572","333","0","12","0","12","0","12","0","12","48","54","0","12","0","12","0","12","8600000US95387","ZCTA5 95387"
"14410","900","4338","627","3359","564","287","224","16","19","577","315","0","19","18","29","81","65","0","19","81","65","10072","857","4734","835","0","19","113","109","10","15","0","19","4727","835","488","320","475","316","13","21","8600000US95388","ZCTA5 95388"
"1312","540","1242","486","1121","452","20","44","8","18","86","77","0","12","0","12","7","14","0","12","7","14","70","77","57","74","0","12","0","12","0","12","0","12","13","21","0","12","0","12","0","12","8600000US95389","ZCTA5 95389"
"12359","1448","10178","1363","3327","952","1740","904","31","39","3519","995","248","259","19","33","1294","644","191","228","1103","608","2181","803","861","750","0","19","25","40","0","19","0","19","665","489","630","525","55","87","575","519","8600000US95391","ZCTA5 95391"
"38604","1408","24372","869","20663","1022","649","297","218","148","1410","450","137","111","37","42","1258","381","9","14","1249","381","14232","1213","9619","1225","78","82","224","205","5","9","43","75","3717","922","546","260","144","124","402","225","8600000US95401","ZCTA5 95401"
"44918","1606","32594","1207","26551","1269","1350","397","193","115","2243","454","194","218","228","232","1835","398","49","40","1786","393","12324","1350","7461","1126","72","72","197","131","54","67","13","19","3957","853","570","210","301","127","269","160","8600000US95403","ZCTA5 95403"
"40253","1493","30748","1435","26519","1445","708","296","410","274","1424","489","549","352","36","50","1102","260","0","26","1102","260","9505","963","4870","1043","7","11","373","418","0","26","0","26","3766","961","489","196","272","157","217","122","8600000US95404","ZCTA5 95404"
"21516","852","18262","733","16321","665","238","133","56","55","983","326","19","26","39","36","606","244","10","17","596","243","3254","576","1547","425","37","59","40","56","41","55","0","23","1101","577","488","304","135","121","353","269","8600000US95405","ZCTA5 95405"
"40657","1349","20688","1335","14943","1152","748","243","480","198","3030","603","145","143","7","11","1335","421","52","70","1283","406","19969","1395","9887","1496","214","195","856","680","30","35","61","76","7915","1315","1006","397","398","241","608","260","8600000US95407","ZCTA5 95407"
"25784","863","22649","822","20337","836","261","106","179","119","872","245","11","18","17","31","972","426","12","19","960","427","3135","520","1863","540","15","23","169","110","0","23","0","23","974","491","114","87","67","67","47","52","8600000US95409","ZCTA5 95409"
"886","186","819","166","742","167","3","6","0","12","39","32","0","12","0","12","35","35","0","12","35","35","67","65","47","57","0","12","0","12","0","12","0","12","20","28","0","12","0","12","0","12","8600000US95410","ZCTA5 95410"
"352","145","293","128","218","129","1","3","74","34","0","12","0","12","0","12","0","12","0","12","0","12","59","69","0","12","0","12","0","12","0","12","0","12","59","69","0","12","0","12","0","12","8600000US95412","ZCTA5 95412"
"1591","326","634","195","567","173","0","12","7","12","0","12","0","12","14","22","46","47","0","12","46","47","957","283","711","243","0","12","0","12","0","12","0","12","232","170","14","21","14","21","0","12","8600000US95415","ZCTA5 95415"
"170","115","168","115","142","111","0","12","0","12","5","7","0","12","0","12","21","25","0","12","21","25","2","4","2","4","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95417","ZCTA5 95417"
"442","153","427","153","362","152","0","12","54","63","0","12","0","12","0","12","11","16","0","12","11","16","15","23","0","12","0","12","15","23","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95420","ZCTA5 95420"
"1537","190","1358","158","1278","160","5","8","0","12","29","38","7","11","2","6","37","22","0","12","37","22","179","113","72","65","3","5","0","12","0","12","0","12","104","92","0","12","0","12","0","12","8600000US95421","ZCTA5 95421"
"15453","176","12112","546","10062","521","1014","215","249","179","94","87","46","72","115","154","532","229","0","19","532","229","3341","542","1081","302","35","42","80","118","0","19","0","19","1911","459","234","127","35","36","199","115","8600000US95422","ZCTA5 95422"
"3040","534","2901","501","2636","466","99","94","105","93","2","4","0","12","0","12","59","53","25","38","34","38","139","74","85","64","0","12","9","14","0","12","0","12","39","39","6","9","4","8","2","5","8600000US95423","ZCTA5 95423"
"10699","486","7520","705","6630","680","94","87","207","264","377","403","0","19","0","19","212","121","0","19","212","121","3179","536","2073","529","0","19","0","19","0","19","0","19","932","388","174","131","73","101","101","76","8600000US95425","ZCTA5 95425"
"1659","414","1554","366","1420","371","0","12","10","15","101","87","0","12","0","12","23","38","0","12","23","38","105","116","80","109","0","12","0","12","0","12","0","12","25","38","0","12","0","12","0","12","8600000US95426","ZCTA5 95426"
"227","113","227","113","227","113","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95427","ZCTA5 95427"
"2491","362","2048","299","1161","259","14","13","746","226","3","6","0","12","32","48","92","49","0","12","92","49","443","245","299","182","0","12","101","96","8","12","0","12","34","48","1","2","1","2","0","12","8600000US95428","ZCTA5 95428"
"77","40","77","40","72","37","0","12","5","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95429","ZCTA5 95429"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95430","ZCTA5 95430"
"511","579","464","492","397","427","27","32","16","36","1","3","0","12","0","12","23","53","0","12","23","53","47","107","16","36","0","12","31","72","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95431","ZCTA5 95431"
"348","221","318","218","296","218","0","12","4","8","0","12","0","12","0","12","18","32","0","12","18","32","30","30","11","17","0","12","0","12","0","12","0","12","19","33","0","12","0","12","0","12","8600000US95432","ZCTA5 95432"
"355","258","355","258","355","258","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95435","ZCTA5 95435"
"5582","526","5024","427","4680","414","167","158","16","22","84","60","31","51","0","17","46","37","0","17","46","37","558","352","148","74","0","17","8","12","10","15","0","17","392","351","0","17","0","17","0","17","8600000US95436","ZCTA5 95436"
"14351","649","10729","719","9852","673","104","69","76","55","262","123","71","42","33","38","331","145","23","27","308","140","3622","530","2434","530","6","9","268","155","0","19","0","19","800","328","114","97","71","90","43","40","8600000US95437","ZCTA5 95437"
"566","206","437","170","424","170","0","12","0","12","5","8","0","12","0","12","8","15","0","12","8","15","129","140","72","117","0","12","0","12","0","12","0","12","57","81","0","12","0","12","0","12","8600000US95439","ZCTA5 95439"
"1989","307","1330","222","1214","196","25","27","13","18","29","32","0","12","28","46","21","25","0","12","21","25","659","237","149","100","0","12","11","23","0","12","0","12","473","217","26","23","14","18","12","15","8600000US95441","ZCTA5 95441"
"3154","484","2937","461","2703","441","65","57","0","12","142","132","0","12","0","12","27","35","0","12","27","35","217","198","136","153","0","12","0","12","0","12","0","12","81","126","0","12","0","12","0","12","8600000US95442","ZCTA5 95442"
"268","210","268","210","268","210","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95443","ZCTA5 95443"
"774","317","406","188","376","177","0","12","0","12","0","12","0","12","0","12","30","48","0","12","30","48","368","334","19","25","0","12","0","12","0","12","0","12","300","338","49","68","34","63","15","24","8600000US95444","ZCTA5 95444"
"1522","317","1317","283","1250","277","23","32","1","5","32","35","0","12","0","12","11","15","11","15","0","12","205","144","139","136","0","12","53","26","0","12","0","12","0","12","13","19","0","12","13","19","8600000US95445","ZCTA5 95445"
"4419","510","3967","492","3665","481","74","93","19","20","41","40","0","12","0","12","168","137","0","12","168","137","452","192","179","114","65","86","45","57","8","13","0","12","147","105","8","14","0","12","8","14","8600000US95446","ZCTA5 95446"
"17078","685","12181","753","11655","753","75","80","40","36","152","97","18","21","20","34","221","89","32","33","189","89","4897","746","1669","478","23","36","16","17","19","28","0","19","2980","755","190","207","157","207","33","42","8600000US95448","ZCTA5 95448"
"1583","295","1226","214","963","189","0","12","182","119","24","39","0","12","0","12","57","39","0","12","57","39","357","210","179","132","0","12","112","134","0","12","0","12","40","60","26","39","26","39","0","12","8600000US95449","ZCTA5 95449"
"228","80","203","72","197","70","6","7","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","22","1","4","0","12","0","12","0","12","0","12","24","20","0","12","0","12","0","12","8600000US95450","ZCTA5 95450"
"12035","907","9196","886","8688","879","78","76","59","69","139","120","0","19","0","19","232","115","0","19","232","115","2839","658","896","345","11","17","121","143","0","19","0","19","1785","658","26","39","26","39","0","19","8600000US95451","ZCTA5 95451"
"1314","498","1218","446","1198","445","0","12","0","12","0","12","0","12","0","12","20","32","0","12","20","32","96","118","28","31","0","12","0","12","0","12","0","12","0","12","68","104","68","104","0","12","8600000US95452","ZCTA5 95452"
"10345","536","8642","494","7581","483","129","81","435","203","116","60","93","75","0","19","288","144","0","19","288","144","1703","425","719","274","18","28","98","140","0","19","33","50","672","233","163","116","159","116","4","7","8600000US95453","ZCTA5 95453"
"2135","323","1949","319","1507","302","10","19","315","117","32","40","5","7","0","12","80","56","0","12","80","56","186","134","51","46","0","12","74","117","0","12","0","12","14","18","47","39","25","35","22","22","8600000US95454","ZCTA5 95454"
"600","223","594","222","559","201","0","12","0","12","35","40","0","12","0","12","0","12","0","12","0","12","6","13","0","12","0","12","0","12","0","12","0","12","6","13","0","12","0","12","0","12","8600000US95456","ZCTA5 95456"
"3331","497","2743","537","2463","463","19","13","201","248","9","21","0","12","0","12","51","48","9","15","42","44","588","261","256","129","0","12","0","12","0","12","0","12","277","248","55","87","55","87","0","12","8600000US95457","ZCTA5 95457"
"3334","619","2818","604","2176","481","0","12","440","359","106","138","0","12","0","12","96","76","0","12","96","76","516","220","302","188","0","12","0","12","0","12","0","12","214","134","0","12","0","12","0","12","8600000US95458","ZCTA5 95458"
"596","169","414","119","370","109","0","12","37","23","2","5","0","12","0","12","5","10","0","12","5","10","182","109","86","73","0","12","19","18","0","12","0","12","54","69","23","22","2","3","21","22","8600000US95459","ZCTA5 95459"
"2338","424","2197","410","1961","372","0","12","0","12","111","72","0","12","88","96","37","45","0","12","37","45","141","119","114","108","0","12","0","12","0","12","0","12","15","23","12","20","12","20","0","12","8600000US95460","ZCTA5 95460"
"3318","585","2979","555","2831","551","40","41","12","14","74","105","0","12","20","36","2","8","0","12","2","8","339","275","182","233","3","9","8","15","0","12","0","12","128","145","18","43","18","43","0","12","8600000US95461","ZCTA5 95461"
"1216","236","1154","217","1037","215","25","41","3","6","24","26","11","20","14","22","40","42","0","12","40","42","62","56","5","8","0","12","0","12","0","12","0","12","13","22","44","51","44","51","0","12","8600000US95462","ZCTA5 95462"
"18","30","18","30","18","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95463","ZCTA5 95463"
"2208","386","1941","382","1591","318","39","51","188","137","64","71","0","12","0","12","59","37","0","12","59","37","267","142","228","130","0","12","36","51","0","12","0","12","3","6","0","12","0","12","0","12","8600000US95464","ZCTA5 95464"
"2328","375","2289","373","2240","375","0","12","11","17","10","17","0","12","9","13","19","22","0","12","19","22","39","47","39","47","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95465","ZCTA5 95465"
"913","275","683","238","636","226","40","85","0","12","7","17","0","12","0","12","0","12","0","12","0","12","230","134","183","119","0","12","0","12","0","12","0","12","47","60","0","12","0","12","0","12","8600000US95466","ZCTA5 95466"
"6168","678","4790","647","4657","630","0","17","83","74","50","63","0","17","0","17","0","17","0","17","0","17","1378","484","750","579","0","17","0","17","0","17","0","17","628","432","0","17","0","17","0","17","8600000US95467","ZCTA5 95467"
"1192","251","865","213","633","169","8","12","196","101","0","12","0","12","9","13","19","21","0","12","19","21","327","101","218","87","0","12","25","20","0","12","0","12","43","37","41","37","3","5","38","37","8600000US95468","ZCTA5 95468"
"1960","287","1734","257","1582","254","6","12","7","11","3","5","0","12","0","12","136","111","0","12","136","111","226","166","198","166","5","7","0","12","0","12","0","12","23","29","0","12","0","12","0","12","8600000US95469","ZCTA5 95469"
"6874","696","5460","680","4784","659","51","54","250","113","25","55","0","17","69","73","281","219","0","17","281","219","1414","604","921","443","0","17","21","25","0","17","0","17","463","407","9","12","6","7","3","11","8600000US95470","ZCTA5 95470"
"528","282","411","193","390","183","0","12","0","12","0","12","0","12","0","12","21","31","0","12","21","31","117","189","117","189","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95471","ZCTA5 95471"
"29408","974","26411","924","24632","986","380","240","116","84","620","225","97","92","46","73","520","187","46","36","474","182","2997","657","1132","299","0","23","48","44","0","23","0","23","1553","608","264","135","209","127","55","48","8600000US95472","ZCTA5 95472"
"38822","1169","26735","1085","25110","970","114","87","200","150","839","363","47","62","85","106","340","169","0","26","340","169","12087","1193","6823","1061","2","5","121","118","0","26","0","26","4704","1076","437","248","135","118","302","215","8600000US95476","ZCTA5 95476"
"33157","1055","23245","1057","19960","954","367","136","929","242","837","234","96","44","87","83","969","238","13","22","956","237","9912","860","6459","882","63","48","347","265","0","26","0","26","2728","801","315","181","210","159","105","101","8600000US95482","ZCTA5 95482"
"2508","369","2150","380","1989","377","12","19","79","59","7","16","0","12","0","12","63","55","0","12","63","55","358","161","136","91","0","12","63","77","5","10","0","12","154","158","0","12","0","12","0","12","8600000US95485","ZCTA5 95485"
"54","53","44","49","44","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95486","ZCTA5 95486"
"309","153","262","146","262","146","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","47","73","47","73","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95488","ZCTA5 95488"
"12905","795","11212","872","10338","866","4","10","284","112","137","100","12","18","0","19","437","207","0","19","437","207","1693","654","1055","514","0","19","41","52","2","6","2","5","519","312","74","86","48","79","26","30","8600000US95490","ZCTA5 95490"
"29629","676","20986","754","19024","762","67","70","323","315","1062","329","0","23","0","23","510","186","0","23","510","186","8643","808","3711","617","18","34","460","404","9","20","53","63","3938","884","454","183","114","82","340","169","8600000US95492","ZCTA5 95492"
"187","114","159","91","159","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","44","0","12","0","12","0","12","0","12","0","12","28","44","0","12","0","12","0","12","8600000US95493","ZCTA5 95493"
"188","166","35","23","35","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","153","166","63","103","0","12","0","12","0","12","0","12","90","135","0","12","0","12","0","12","8600000US95494","ZCTA5 95494"
"983","199","961","198","948","200","0","12","0","12","5","8","0","12","0","12","8","11","0","12","8","11","22","31","22","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95497","ZCTA5 95497"
"23769","776","21449","797","17224","778","518","147","682","221","1004","280","51","67","125","98","1845","470","24","38","1821","474","2320","405","1478","358","57","94","51","55","0","23","0","23","676","305","58","54","46","52","12","16","8600000US95501","ZCTA5 95501"
"24900","948","22374","880","19525","902","241","135","612","248","860","270","147","118","11","17","978","289","20","33","958","287","2526","502","1142","402","7","11","404","297","0","23","0","23","555","344","418","212","355","210","63","63","8600000US95503","ZCTA5 95503"
"452","218","452","218","452","218","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95511","ZCTA5 95511"
"170","150","170","150","85","109","0","12","23","37","0","12","0","12","0","12","62","96","0","12","62","96","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95514","ZCTA5 95514"
"18496","856","17055","899","15188","864","156","90","1005","360","222","104","18","26","65","71","401","174","1","4","400","173","1441","432","733","276","23","35","2","8","0","19","0","19","477","308","206","142","184","138","22","28","8600000US95519","ZCTA5 95519"
"20769","592","18125","620","15737","761","383","134","756","390","334","113","0","23","58","52","857","245","54","45","803","251","2644","378","1549","353","44","66","124","81","4","7","0","23","656","207","267","119","126","83","141","93","8600000US95521","ZCTA5 95521"
"1902","357","1602","344","1524","337","0","12","22","23","39","27","0","12","0","12","17","17","0","12","17","17","300","176","212","103","0","12","17","27","0","12","0","12","1","3","70","96","7","11","63","95","8600000US95524","ZCTA5 95524"
"1668","241","1579","219","1357","197","23","26","122","76","24","22","16","17","0","12","37","23","0","12","37","23","89","83","79","80","0","12","2","3","0","12","0","12","0","12","8","10","0","12","8","10","8600000US95525","ZCTA5 95525"
"237","68","232","68","227","67","0","12","4","6","1","2","0","12","0","12","0","12","0","12","0","12","5","9","5","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95526","ZCTA5 95526"
"553","156","539","153","531","153","0","12","0","12","0","12","0","12","0","12","8","11","0","12","8","11","14","15","14","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95527","ZCTA5 95527"
"1273","247","1175","236","1065","219","0","12","46","50","2","4","0","12","0","12","62","53","0","12","62","53","98","88","88","88","0","12","2","3","0","12","0","12","0","12","8","11","7","10","1","4","8600000US95528","ZCTA5 95528"
